station_id,date_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter
SBGR,2023-12-01 00:00:00,110,2.0,,9999,,,,FEW,4000.0,,,,,,,23.0,20.0,30.0
SBGR,2023-12-01 01:00:00,130,2.0,,10000,,,,,,,,,,,,22.0,20.0,30.0
SBGR,2023-12-01 02:00:00,80,8.0,,10000,,,,,,,,,,,,22.0,21.0,30.03
SBGR,2023-12-01 03:00:00,150,2.0,,10000,,,,,,,,,,,,20.0,20.0,30.03
SBGR,2023-12-01 04:00:00,110,3.0,,10000,,,,,,,,,,,,21.0,20.0,30.0
SBGR,2023-12-01 05:00:00,170,2.0,,10000,,,,,,,,,,,,19.0,19.0,29.97
SBGR,2023-12-01 06:00:00,0,0.0,,9999,,,,FEW,900.0,,,,,,,20.0,20.0,29.97
SBGR,2023-12-01 07:00:00,150,2.0,,10000,,,,,,,,,,,,19.0,19.0,29.97
SBGR,2023-12-01 08:00:00,0,0.0,,6000,,,,SCT,900.0,,,,,,,19.0,19.0,30.0
SBGR,2023-12-01 09:00:00,130,1.0,,3000,BR,,,SCT,700.0,,,,,,,19.0,19.0,30.0
SBGR,2023-12-01 10:00:00,40,3.0,,3000,BR,,,NSC,,,,,,,,22.0,20.0,30.03
SBGR,2023-12-01 11:00:00,80,4.0,,5000,HZ,,,SCT,1300.0,,,,,,,25.0,20.0,30.03
SBGR,2023-12-01 12:00:00,110,5.0,,6000,,,,SCT,2000.0,,,,,,,26.0,20.0,30.03
SBGR,2023-12-01 13:00:00,120,4.0,,8000,,,,BKN,3000.0,,,,,,,26.0,19.0,30.03
SBGR,2023-12-01 14:00:00,30,5.0,,9000,,,,SCT,3000.0,,,,,,,27.0,20.0,30.03
SBGR,2023-12-01 15:00:00,80,3.0,,9999,,,,SCT,4000.0,,,,,,,29.0,20.0,30.0
SBGR,2023-12-01 16:00:00,150,4.0,,9999,,,,BKN,4500.0,,,,,,,29.0,19.0,29.97
SBGR,2023-12-01 17:00:00,150,7.0,,9999,,,,SCT,4000.0,,,,,,,30.0,19.0,29.97
SBGR,2023-12-01 18:00:00,170,6.0,,9999,,,,SCT,4000.0,,,,,,,30.0,20.0,29.94
SBGR,2023-12-01 19:00:00,170,8.0,,9999,,,,FEW,4000.0,,,,,,,29.0,20.0,29.94
SBGR,2023-12-01 20:00:00,120,7.0,,10000,,,,,,,,,,,,28.0,20.0,29.94
SBGR,2023-12-01 21:00:00,140,6.0,,10000,,,,,,,,,,,,26.0,20.0,29.94
SBGR,2023-12-01 22:00:00,140,4.0,,10000,,,,,,,,,,,,24.0,20.0,29.97
SBGR,2023-12-01 23:00:00,160,3.0,,9999,,,,FEW,1500.0,,,,,,,22.0,20.0,30.0
SBGR,2023-12-02 00:00:00,70,4.0,,9000,,,,FEW,1500.0,,,,,,,22.0,20.0,30.0
SBGR,2023-12-02 01:00:00,80,2.0,,7000,,,,NSC,,,,,,,,21.0,19.0,30.0
SBGR,2023-12-02 02:00:00,90,3.0,,9000,,,,NSC,,,,,,,,21.0,19.0,29.97
SBGR,2023-12-02 03:00:00,100,3.0,,10000,,,,,,,,,,,,19.0,19.0,29.97
SBGR,2023-12-02 04:00:00,90,3.0,,10000,,,,,,,,,,,,19.0,18.0,29.94
SBGR,2023-12-02 05:00:00,90,3.0,,10000,,,,,,,,,,,,18.0,18.0,29.94
SBGR,2023-12-02 06:00:00,110,3.0,,10000,,,,,,,,,,,,18.0,17.0,29.94
SBGR,2023-12-02 06:28:00,80,3.0,,6000,,,,BKN,800.0,,,,,,,18.0,17.0,29.94
SBGR,2023-12-02 07:00:00,100,2.0,,5000,BR,,,OVC,500.0,,,,,,,19.0,19.0,29.97
SBGR,2023-12-02 07:38:00,80,3.0,,4500,BR,,,OVC,300.0,,,,,,,19.0,19.0,29.97
SBGR,2023-12-02 08:00:00,140,2.0,,4500,BR,,,OVC,400.0,,,,,,,19.0,19.0,29.97
SBGR,2023-12-02 09:00:00,110,2.0,,3000,BR,,,OVC,400.0,,,,,,,20.0,19.0,30.0
SBGR,2023-12-02 10:00:00,40,4.0,,4000,BR,,,OVC,700.0,,,,,,,20.0,19.0,30.0
SBGR,2023-12-02 10:35:00,50,4.0,,8000,,,,OVC,900.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-02 11:00:00,70,6.0,,8000,,,,BKN,1000.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-02 11:35:00,60,5.0,,10000,,,,,,,,,,,,23.0,19.0,30.0
SBGR,2023-12-02 12:00:00,30,4.0,,10000,,,,,,,,,,,,23.0,19.0,30.0
SBGR,2023-12-02 13:00:00,100,2.0,,10000,,,,,,,,,,,,26.0,20.0,29.97
SBGR,2023-12-02 14:00:00,210,4.0,,10000,,,,,,,,,,,,29.0,19.0,29.97
SBGR,2023-12-02 15:00:00,180,4.0,,10000,,,,,,,,,,,,31.0,18.0,29.94
SBGR,2023-12-02 16:00:00,180,5.0,,10000,,,,,,,,,,,,32.0,18.0,29.91
SBGR,2023-12-02 17:00:00,190,5.0,,10000,,,,,,,,,,,,33.0,15.0,29.88
SBGR,2023-12-02 18:00:00,190,5.0,,10000,,,,,,,,,,,,32.0,15.0,29.88
SBGR,2023-12-02 19:00:00,180,6.0,,10000,,,,,,,,,,,,32.0,19.0,29.85
SBGR,2023-12-02 20:00:00,170,8.0,,10000,,,,,,,,,,,,31.0,19.0,29.85
SBGR,2023-12-02 21:00:00,160,8.0,,10000,,,,,,,,,,,,30.0,18.0,29.85
SBGR,2023-12-02 22:00:00,170,6.0,,10000,,,,,,,,,,,,28.0,19.0,29.88
SBGR,2023-12-02 23:00:00,130,4.0,,10000,,,,,,,,,,,,27.0,20.0,29.94
SBGR,2023-12-03 00:00:00,0,0.0,,10000,,,,,,,,,,,,24.0,20.0,29.94
SBGR,2023-12-03 01:00:00,150,1.0,,10000,,,,,,,,,,,,24.0,20.0,29.94
SBGR,2023-12-03 02:00:00,100,2.0,,10000,,,,,,,,,,,,23.0,20.0,29.94
SBGR,2023-12-03 03:00:00,0,0.0,,10000,,,,,,,,,,,,21.0,20.0,29.94
SBGR,2023-12-03 04:00:00,0,0.0,,10000,,,,,,,,,,,,20.0,20.0,29.91
SBGR,2023-12-03 05:00:00,100,2.0,,10000,,,,,,,,,,,,20.0,20.0,29.91
SBGR,2023-12-03 06:00:00,110,1.0,,10000,,,,,,,,,,,,20.0,20.0,29.88
SBGR,2023-12-03 07:00:00,70,4.0,,10000,,,,,,,,,,,,20.0,19.0,29.88
SBGR,2023-12-03 08:00:00,110,3.0,,9000,,,,NSC,,,,,,,,19.0,18.0,29.91
SBGR,2023-12-03 09:00:00,230,2.0,,9000,,,,NSC,,,,,,,,19.0,18.0,29.91
SBGR,2023-12-03 10:00:00,20,3.0,,10000,,,,,,,,,,,,23.0,20.0,29.91
SBGR,2023-12-03 11:00:00,60,6.0,,10000,,,,,,,,,,,,25.0,20.0,29.94
SBGR,2023-12-03 12:00:00,80,5.0,,10000,,,,,,,,,,,,27.0,20.0,29.94
SBGR,2023-12-03 13:00:00,50,4.0,,10000,,,,,,,,,,,,29.0,19.0,29.91
SBGR,2023-12-03 14:00:00,20,3.0,,10000,,,,,,,,,,,,30.0,20.0,29.91
SBGR,2023-12-03 15:00:00,20,4.0,,10000,,,,,,,,,,,,31.0,19.0,29.88
SBGR,2023-12-03 16:00:00,180,3.0,,9999,,,,FEW,4800.0,,,,,,,33.0,16.0,29.88
SBGR,2023-12-03 17:00:00,160,5.0,,8000,,,,NSC,,,,,,,,33.0,20.0,29.85
SBGR,2023-12-03 18:00:00,150,8.0,,8000,,,,NSC,,,,,,,,31.0,21.0,29.83
SBGR,2023-12-03 19:00:00,180,7.0,,7000,,,,NSC,,,,,,,,30.0,21.0,29.85
SBGR,2023-12-03 20:00:00,170,7.0,,8000,,,,NSC,,,,,,,,29.0,17.0,29.83
SBGR,2023-12-03 21:00:00,170,5.0,,10000,,,,,,,,,,,,29.0,16.0,29.85
SBGR,2023-12-03 22:00:00,180,3.0,,10000,,,,,,,,,,,,27.0,13.0,29.88
SBGR,2023-12-03 23:00:00,170,3.0,,10000,,,,,,,,,,,,25.0,18.0,29.91
SBGR,2023-12-04 00:00:00,130,4.0,,10000,,,,,,,,,,,,24.0,18.0,29.94
SBGR,2023-12-04 01:00:00,90,2.0,,10000,,,,,,,,,,,,23.0,20.0,29.97
SBGR,2023-12-04 02:00:00,160,3.0,,10000,,,,,,,,,,,,23.0,20.0,29.97
SBGR,2023-12-04 03:00:00,170,3.0,,10000,,,,,,,,,,,,22.0,20.0,29.97
SBGR,2023-12-04 04:00:00,180,3.0,,8000,,,,NSC,,,,,,,,21.0,19.0,29.97
SBGR,2023-12-04 05:00:00,150,2.0,,7000,,,,FEW,1200.0,,,,,,,21.0,19.0,29.94
SBGR,2023-12-04 06:00:00,190,1.0,,7000,,,,SCT,1300.0,,,,,,,20.0,19.0,29.94
SBGR,2023-12-04 07:00:00,150,2.0,,5000,BR,,,SCT,1100.0,,,,,,,20.0,19.0,29.97
SBGR,2023-12-04 07:14:00,140,2.0,,5000,BR,,,BKN,1300.0,,,,,,,20.0,19.0,29.97
SBGR,2023-12-04 08:00:00,140,3.0,,5000,BR,,,NSC,,,,,,,,20.0,19.0,29.97
SBGR,2023-12-04 09:00:00,0,0.0,,5000,BR,,,SCT,1300.0,,,,,,,20.0,19.0,30.0
SBGR,2023-12-04 09:02:00,140,1.0,,4000,BR,,,BKN,1300.0,,,,,,,20.0,19.0,30.0
SBGR,2023-12-04 10:00:00,150,3.0,,5000,BR,,,BKN,1300.0,,,,,,,22.0,19.0,30.0
SBGR,2023-12-04 10:25:00,100,2.0,,6000,,,,FEW,1500.0,,,,,,,23.0,17.0,30.0
SBGR,2023-12-04 11:00:00,60,3.0,,7000,,,,FEW,1500.0,,,,,,,24.0,19.0,30.0
SBGR,2023-12-04 12:00:00,0,0.0,,10000,,,,,,,,,,,,25.0,18.0,30.0
SBGR,2023-12-04 13:00:00,70,4.0,,10000,,,,,,,,,,,,27.0,19.0,30.0
SBGR,2023-12-04 14:00:00,140,4.0,,10000,,,,,,,,,,,,29.0,19.0,30.0
SBGR,2023-12-04 15:00:00,150,3.0,,9999,,,,SCT,4500.0,,,,,,,31.0,20.0,29.97
SBGR,2023-12-04 16:00:00,320,4.0,,9999,,,,SCT,4500.0,,,,,,,31.0,19.0,29.94
SBGR,2023-12-04 17:00:00,190,4.0,,9999,,,,SCT,4000.0,FEW,4500.0,,,,,34.0,17.0,29.91
SBGR,2023-12-04 18:00:00,150,7.0,,9999,,,,SCT,4000.0,FEW,4500.0,,,,,32.0,21.0,29.91
SBGR,2023-12-04 19:00:00,180,7.0,,9999,,,,SCT,4000.0,FEW,4500.0,,,,,28.0,21.0,29.94
SBGR,2023-12-04 20:00:00,190,7.0,,7000,,,,OVC,1500.0,,,,,,,24.0,21.0,29.97
SBGR,2023-12-04 20:24:00,170,6.0,,9000,,,,OVC,1300.0,,,,,,,23.0,20.0,29.97
SBGR,2023-12-04 21:00:00,160,8.0,,9000,,,,OVC,1100.0,,,,,,,22.0,20.0,29.97
SBGR,2023-12-04 22:00:00,160,7.0,,9999,,,,OVC,1100.0,,,,,,,22.0,20.0,30.0
SBGR,2023-12-04 23:00:00,150,7.0,,9999,,,,OVC,1300.0,,,,,,,22.0,20.0,30.06
SBGR,2023-12-05 00:00:00,160,5.0,,9999,,,,OVC,1300.0,,,,,,,22.0,20.0,30.09
SBGR,2023-12-05 01:00:00,150,6.0,,6000,-DZ,VCTS,,BKN,1000.0,BKN,1900.0,FEW,3000.0,,,21.0,20.0,30.12
SBGR,2023-12-05 02:00:00,130,4.0,,9000,VCTS,,,BKN,1300.0,FEW,3000.0,,,,,22.0,19.0,30.12
SBGR,2023-12-05 02:30:00,160,4.0,,7000,-RA,,,BKN,900.0,OVC,1300.0,,,,,20.0,20.0,30.12
SBGR,2023-12-05 03:00:00,150,4.0,,7000,-RA,,,BKN,1000.0,OVC,1300.0,,,,,21.0,20.0,30.12
SBGR,2023-12-05 04:00:00,230,2.0,,8000,,,,FEW,1000.0,OVC,10000.0,,,,,21.0,20.0,30.09
SBGR,2023-12-05 05:00:00,0,0.0,,10000,,,,,,,,,,,,20.0,19.0,30.06
SBGR,2023-12-05 06:00:00,170,2.0,,9999,,,,BKN,3000.0,BKN,10000.0,,,,,21.0,19.0,30.06
SBGR,2023-12-05 07:00:00,150,2.0,,9999,,,,BKN,3000.0,,,,,,,20.0,19.0,30.06
SBGR,2023-12-05 08:00:00,110,3.0,,9999,,,,BKN,3000.0,,,,,,,21.0,19.0,30.09
SBGR,2023-12-05 08:27:00,140,2.0,,9999,,,,BKN,1300.0,,,,,,,21.0,19.0,30.09
SBGR,2023-12-05 09:00:00,160,1.0,,9999,,,,BKN,1300.0,,,,,,,21.0,19.0,30.09
SBGR,2023-12-05 10:00:00,170,1.0,,9999,,,,FEW,1300.0,BKN,1500.0,BKN,10000.0,,,21.0,19.0,30.12
SBGR,2023-12-05 11:00:00,130,4.0,,9999,,,,SCT,1700.0,SCT,10000.0,,,,,23.0,19.0,30.12
SBGR,2023-12-05 12:00:00,150,4.0,,9999,,,,BKN,2000.0,,,,,,,24.0,18.0,30.12
SBGR,2023-12-05 13:00:00,110,6.0,,9999,,,,BKN,2500.0,,,,,,,26.0,19.0,30.12
SBGR,2023-12-05 14:00:00,130,5.0,,9999,,,,BKN,3000.0,,,,,,,27.0,19.0,30.12
SBGR,2023-12-05 15:00:00,100,7.0,,9999,,,,BKN,3500.0,,,,,,,28.0,19.0,30.09
SBGR,2023-12-05 16:00:00,80,7.0,,9999,,,,BKN,3500.0,,,,,,,28.0,19.0,30.09
SBGR,2023-12-05 17:00:00,130,8.0,,9999,,,,BKN,3000.0,,,,,,,28.0,20.0,30.06
SBGR,2023-12-05 18:00:00,140,6.0,,9000,,,,OVC,2500.0,,,,,,,26.0,20.0,30.06
SBGR,2023-12-05 19:00:00,180,8.0,,9999,,,,BKN,2600.0,,,,,,,26.0,20.0,30.03
SBGR,2023-12-05 20:00:00,170,9.0,,8000,,,,BKN,3000.0,,,,,,,25.0,20.0,30.03
SBGR,2023-12-05 21:00:00,160,9.0,,8000,,,,BKN,1900.0,,,,,,,24.0,20.0,30.03
SBGR,2023-12-05 22:00:00,140,6.0,,9000,,,,OVC,1500.0,,,,,,,23.0,20.0,30.06
SBGR,2023-12-05 23:00:00,150,5.0,,9000,,,,OVC,1700.0,,,,,,,23.0,19.0,30.09
SBGR,2023-12-06 00:00:00,140,4.0,,9999,,,,OVC,1400.0,,,,,,,23.0,19.0,30.09
SBGR,2023-12-06 01:00:00,150,5.0,,9999,,,,OVC,1300.0,,,,,,,22.0,20.0,30.12
SBGR,2023-12-06 02:00:00,110,6.0,,9999,,,,OVC,1500.0,,,,,,,22.0,20.0,30.09
SBGR,2023-12-06 03:00:00,130,5.0,,9999,,,,OVC,1300.0,,,,,,,22.0,20.0,30.09
SBGR,2023-12-06 04:00:00,160,3.0,,9999,,,,OVC,1300.0,,,,,,,22.0,20.0,30.06
SBGR,2023-12-06 05:00:00,140,3.0,,9999,,,,OVC,1500.0,,,,,,,22.0,19.0,30.03
SBGR,2023-12-06 06:00:00,100,3.0,,9999,,,,OVC,1700.0,,,,,,,22.0,20.0,30.03
SBGR,2023-12-06 07:00:00,60,5.0,,9999,,,,OVC,1500.0,,,,,,,22.0,20.0,30.03
SBGR,2023-12-06 08:00:00,50,6.0,,9999,,,,OVC,1500.0,,,,,,,22.0,20.0,30.06
SBGR,2023-12-06 08:06:00,40,5.0,,9999,,,,OVC,1000.0,,,,,,,22.0,20.0,30.06
SBGR,2023-12-06 09:00:00,70,4.0,,9999,,,,BKN,1000.0,BKN,4500.0,,,,,22.0,20.0,30.09
SBGR,2023-12-06 10:00:00,50,4.0,,9999,,,,SCT,1300.0,BKN,2500.0,,,,,23.0,20.0,30.09
SBGR,2023-12-06 11:00:00,30,5.0,,9999,,,,FEW,1000.0,BKN,2000.0,,,,,24.0,20.0,30.09
SBGR,2023-12-06 12:00:00,330,6.0,16.0,9999,,,,SCT,2000.0,,,,,,,26.0,20.0,30.09
SBGR,2023-12-06 13:00:00,360,4.0,,9999,,,,SCT,3000.0,,,,,,,28.0,21.0,30.06
SBGR,2023-12-06 14:00:00,360,6.0,,9999,,,,SCT,3500.0,,,,,,,29.0,20.0,30.06
SBGR,2023-12-06 15:00:00,330,6.0,,9999,,,,BKN,4000.0,,,,,,,30.0,20.0,30.03
SBGR,2023-12-06 16:00:00,300,6.0,,9999,,,,SCT,4500.0,,,,,,,30.0,19.0,30.03
SBGR,2023-12-06 17:00:00,320,5.0,,9999,,,,SCT,4500.0,,,,,,,31.0,21.0,30.0
SBGR,2023-12-06 18:00:00,280,9.0,,9999,,,,SCT,4500.0,,,,,,,33.0,20.0,29.97
SBGR,2023-12-06 19:00:00,310,8.0,,10000,,,,,,,,,,,,32.0,19.0,29.94
SBGR,2023-12-06 20:00:00,320,8.0,,10000,,,,,,,,,,,,32.0,19.0,29.94
SBGR,2023-12-06 21:00:00,300,7.0,,9999,,,,SCT,4500.0,,,,,,,31.0,19.0,29.94
SBGR,2023-12-06 22:00:00,310,6.0,,9999,,,,FEW,5000.0,SCT,7000.0,,,,,29.0,19.0,29.97
SBGR,2023-12-06 23:00:00,210,2.0,,9999,VCTS,,,FEW,5000.0,SCT,7000.0,,,,,28.0,21.0,29.97
SBGR,2023-12-07 00:00:00,120,2.0,,9000,,,,NSC,,,,,,,,26.0,23.0,30.03
SBGR,2023-12-07 01:00:00,80,6.0,,10000,,,,,,,,,,,,26.0,22.0,30.03
SBGR,2023-12-07 02:00:00,70,9.0,,10000,,,,,,,,,,,,25.0,21.0,30.03
SBGR,2023-12-07 03:00:00,70,7.0,,10000,,,,,,,,,,,,24.0,21.0,30.0
SBGR,2023-12-07 04:00:00,80,5.0,,10000,,,,,,,,,,,,24.0,21.0,30.0
SBGR,2023-12-07 05:00:00,150,1.0,,10000,,,,,,,,,,,,23.0,21.0,29.97
SBGR,2023-12-07 06:00:00,110,2.0,,10000,,,,,,,,,,,,23.0,20.0,29.97
SBGR,2023-12-07 07:00:00,170,1.0,,10000,,,,,,,,,,,,21.0,20.0,29.97
SBGR,2023-12-07 08:00:00,80,3.0,,10000,,,,,,,,,,,,23.0,20.0,29.97
SBGR,2023-12-07 09:00:00,70,6.0,,10000,,,,,,,,,,,,23.0,21.0,30.0
SBGR,2023-12-07 10:00:00,70,3.0,,10000,,,,,,,,,,,,26.0,20.0,30.0
SBGR,2023-12-07 11:00:00,350,3.0,,10000,,,,,,,,,,,,29.0,20.0,30.03
SBGR,2023-12-07 12:00:00,360,6.0,,10000,,,,,,,,,,,,30.0,20.0,30.03
SBGR,2023-12-07 13:00:00,20,9.0,,10000,,,,,,,,,,,,31.0,20.0,30.0
SBGR,2023-12-07 14:00:00,300,12.0,,9999,,,,SCT,4500.0,,,,,,,32.0,19.0,30.0
SBGR,2023-12-07 15:00:00,300,8.0,,9999,,,,SCT,4500.0,,,,,,,32.0,19.0,29.97
SBGR,2023-12-07 16:00:00,280,13.0,,9999,,,,SCT,4500.0,,,,,,,34.0,19.0,29.94
SBGR,2023-12-07 17:00:00,310,10.0,,9999,,,,SCT,4500.0,,,,,,,35.0,19.0,29.91
SBGR,2023-12-07 18:00:00,290,9.0,,9999,,,,FEW,5000.0,SCT,7000.0,,,,,35.0,18.0,29.91
SBGR,2023-12-07 19:00:00,330,9.0,,9999,VCSH,,,FEW,5000.0,BKN,7000.0,,,,,33.0,18.0,29.91
SBGR,2023-12-07 19:25:00,320,16.0,43.0,5000,-TSRA,,,FEW,4000.0,BKN,7000.0,,,,,32.0,19.0,29.91
SBGR,2023-12-07 19:33:00,260,28.0,43.0,5000,TSRA,,,FEW,4000.0,BKN,7000.0,,,,,23.0,18.0,29.94
SBGR,2023-12-07 20:00:00,10,11.0,,8000,-TSRA,,,FEW,4000.0,BKN,7000.0,,,,,27.0,20.0,29.94
SBGR,2023-12-07 21:00:00,320,8.0,,9999,,,,FEW,5000.0,BKN,10000.0,,,,,29.0,19.0,29.91
SBGR,2023-12-07 22:00:00,10,5.0,,9999,,,,FEW,5000.0,,,,,,,27.0,19.0,29.94
SBGR,2023-12-07 23:00:00,70,9.0,,9999,VCTS,,,FEW,5000.0,,,,,,,25.0,20.0,29.97
SBGR,2023-12-08 00:00:00,330,5.0,,9999,TS,,,FEW,4000.0,BKN,10000.0,,,,,26.0,19.0,30.0
SBGR,2023-12-08 01:00:00,190,5.0,,9999,VCTS,,,BKN,3000.0,FEW,4000.0,,,,,25.0,19.0,30.06
SBGR,2023-12-08 02:00:00,190,2.0,,9999,VCTS,,,FEW,4000.0,BKN,8000.0,,,,,24.0,20.0,30.03
SBGR,2023-12-08 03:00:00,240,6.0,,10000,,,,,,,,,,,,24.0,18.0,30.03
SBGR,2023-12-08 04:00:00,290,7.0,,10000,,,,,,,,,,,,24.0,18.0,30.03
SBGR,2023-12-08 04:35:00,260,18.0,,9999,TSRA,,,SCT,4000.0,FEW,5000.0,BKN,8000.0,,,22.0,19.0,30.03
SBGR,2023-12-08 05:00:00,250,8.0,,9000,-RA,VCTS,,SCT,4000.0,FEW,5000.0,BKN,8000.0,,,21.0,19.0,30.03
SBGR,2023-12-08 06:00:00,10,6.0,,10000,,,,,,,,,,,,21.0,20.0,30.0
SBGR,2023-12-08 07:00:00,10,7.0,,10000,,,,,,,,,,,,21.0,20.0,29.97
SBGR,2023-12-08 08:00:00,60,9.0,,10000,,,,,,,,,,,,21.0,19.0,29.94
SBGR,2023-12-08 09:00:00,230,9.0,,9999,,,,SCT,2000.0,BKN,10000.0,,,,,21.0,19.0,30.03
SBGR,2023-12-08 10:00:00,140,2.0,,10000,,,,,,,,,,,,22.0,20.0,30.03
SBGR,2023-12-08 11:00:00,180,2.0,,10000,,,,,,,,,,,,23.0,20.0,30.06
SBGR,2023-12-08 12:00:00,140,3.0,,10000,,,,,,,,,,,,24.0,19.0,30.03
SBGR,2023-12-08 13:00:00,40,2.0,,9999,,,,FEW,3000.0,,,,,,,27.0,19.0,30.03
SBGR,2023-12-08 14:00:00,190,4.0,,9999,,,,SCT,4000.0,,,,,,,29.0,18.0,30.03
SBGR,2023-12-08 15:00:00,200,4.0,,9999,,,,SCT,4000.0,,,,,,,29.0,18.0,30.0
SBGR,2023-12-08 16:00:00,220,9.0,,9999,,,,BKN,4500.0,,,,,,,30.0,17.0,30.0
SBGR,2023-12-08 17:00:00,190,6.0,,9999,,,,BKN,4500.0,,,,,,,29.0,19.0,30.0
SBGR,2023-12-08 18:00:00,190,10.0,,9999,,,,SCT,4500.0,,,,,,,28.0,20.0,30.0
SBGR,2023-12-08 19:00:00,170,12.0,,9999,,,,BKN,2000.0,,,,,,,26.0,20.0,30.0
SBGR,2023-12-08 20:00:00,180,8.0,,9999,,,,BKN,1700.0,,,,,,,24.0,20.0,30.03
SBGR,2023-12-08 21:00:00,180,9.0,,9999,,,,OVC,1500.0,,,,,,,23.0,19.0,30.03
SBGR,2023-12-08 22:00:00,160,8.0,,9999,,,,OVC,1500.0,,,,,,,22.0,19.0,30.06
SBGR,2023-12-08 22:30:00,180,6.0,,9999,,,,OVC,1100.0,,,,,,,21.0,19.0,30.09
SBGR,2023-12-08 23:00:00,180,7.0,,9999,,,,OVC,1300.0,,,,,,,21.0,19.0,30.09
SBGR,2023-12-09 00:00:00,170,7.0,,9999,,,,OVC,1100.0,,,,,,,21.0,19.0,30.12
SBGR,2023-12-09 01:00:00,160,6.0,,9999,,,,OVC,1500.0,,,,,,,21.0,18.0,30.12
SBGR,2023-12-09 02:00:00,150,6.0,,9999,,,,BKN,1300.0,OVC,1700.0,,,,,21.0,18.0,30.12
SBGR,2023-12-09 03:00:00,140,5.0,,9999,,,,BKN,1200.0,OVC,3000.0,,,,,20.0,18.0,30.09
SBGR,2023-12-09 04:00:00,150,7.0,,9000,-DZ,,,FEW,800.0,BKN,1200.0,OVC,2000.0,,,20.0,18.0,30.06
SBGR,2023-12-09 05:00:00,150,7.0,,9999,,,,OVC,1300.0,,,,,,,19.0,17.0,30.06
SBGR,2023-12-09 06:00:00,140,6.0,,9999,,,,OVC,1300.0,,,,,,,19.0,17.0,30.03
SBGR,2023-12-09 07:00:00,160,5.0,,9999,,,,OVC,1300.0,,,,,,,18.0,17.0,30.03
SBGR,2023-12-09 08:00:00,170,5.0,,9999,,,,OVC,1300.0,,,,,,,18.0,16.0,30.06
SBGR,2023-12-09 09:00:00,160,4.0,,9999,,,,OVC,1300.0,,,,,,,18.0,17.0,30.06
SBGR,2023-12-09 10:00:00,150,5.0,,9999,,,,OVC,1300.0,,,,,,,19.0,17.0,30.09
SBGR,2023-12-09 11:00:00,150,6.0,,5000,-DZ,BR,,BKN,900.0,OVC,1300.0,,,,,19.0,17.0,30.09
SBGR,2023-12-09 12:00:00,160,6.0,,5000,-DZ,BR,,BKN,900.0,OVC,1300.0,,,,,18.0,17.0,30.12
SBGR,2023-12-09 12:38:00,110,4.0,,9999,,,,BKN,1700.0,OVC,2100.0,,,,,21.0,17.0,30.12
SBGR,2023-12-09 13:00:00,110,6.0,,9999,,,,BKN,1900.0,OVC,2100.0,,,,,21.0,17.0,30.12
SBGR,2023-12-09 14:00:00,160,5.0,,6000,-DZ,,,OVC,1700.0,,,,,,,21.0,17.0,30.12
SBGR,2023-12-09 14:28:00,160,8.0,,5000,-DZ,,,OVC,1300.0,,,,,,,20.0,18.0,30.12
SBGR,2023-12-09 15:00:00,170,7.0,,6000,-DZ,,,OVC,1100.0,,,,,,,20.0,18.0,30.12
SBGR,2023-12-09 16:00:00,140,8.0,,9999,,,,OVC,2100.0,,,,,,,22.0,17.0,30.09
SBGR,2023-12-09 17:00:00,150,8.0,,9999,,,,OVC,1700.0,,,,,,,21.0,17.0,30.09
SBGR,2023-12-09 18:00:00,170,6.0,,9999,,,,OVC,1700.0,,,,,,,21.0,17.0,30.09
SBGR,2023-12-09 19:00:00,170,9.0,,9999,,,,OVC,1700.0,,,,,,,20.0,17.0,30.09
SBGR,2023-12-09 20:00:00,120,9.0,,9999,,,,OVC,1700.0,,,,,,,20.0,16.0,30.09
SBGR,2023-12-09 20:25:00,120,8.0,,9999,,,,OVC,1100.0,,,,,,,19.0,17.0,30.09
SBGR,2023-12-09 21:00:00,110,8.0,,9999,,,,FEW,1100.0,OVC,1700.0,,,,,20.0,16.0,30.09
SBGR,2023-12-09 22:00:00,120,11.0,,9999,,,,BKN,1300.0,OVC,1700.0,,,,,19.0,16.0,30.09
SBGR,2023-12-09 23:00:00,130,9.0,,9999,,,,OVC,1300.0,,,,,,,19.0,16.0,30.12
SBGR,2023-12-10 00:00:00,120,9.0,,9999,,,,BKN,1300.0,OVC,2500.0,,,,,18.0,15.0,30.12
SBGR,2023-12-10 01:00:00,120,7.0,,9999,,,,SCT,1500.0,BKN,2000.0,,,,,18.0,15.0,30.15
SBGR,2023-12-10 02:00:00,110,8.0,,9999,,,,SCT,1700.0,BKN,2500.0,,,,,18.0,15.0,30.15
SBGR,2023-12-10 03:00:00,120,8.0,,9999,,,,FEW,1500.0,BKN,2000.0,,,,,18.0,15.0,30.12
SBGR,2023-12-10 04:00:00,110,6.0,,9999,,,,BKN,2000.0,,,,,,,18.0,15.0,30.09
SBGR,2023-12-10 05:00:00,120,7.0,,9999,,,,OVC,2300.0,,,,,,,18.0,15.0,30.09
SBGR,2023-12-10 06:00:00,100,5.0,,9999,,,,OVC,2300.0,,,,,,,18.0,14.0,30.06
